p	SIGMA	TMASS	CRATIO	EXCESS	H
62401	0.070718	1.7666015625	0.861662894741	0.729941315352	1.05022355411
62497	0.068501	1.77734375	0.867585075167	0.741308496891	1.0486103333
62753	0.062603	2.26171875	1.1063360308	1.2081580334	1.04433254187
63073	0.055265	1.55859375	0.764378449193	0.537608660925	1.03903413505
63361	0.048693	2.3125	1.13674832811	1.2689602884	1.03431132716
63521	0.045054	2.943359375	1.44871320093	1.8836366958	1.03170604997
63617	0.042875	1.7822265625	0.877879608729	0.759333291013	1.03014917396
63649	0.042150	1.978515625	0.974815310066	0.950355398117	1.02963125894
63809	0.038528	2.884765625	1.42313528085	1.83512641742	1.02704947578
63841	0.037804	2.1181640625	1.04521481507	1.08926088219	1.02653467208
64033	0.033472	1.71875	0.849412808332	0.702276932174	1.02345665516
64513	0.022698	2.171875	1.07740351159	1.15359993706	1.01584176833
64577	0.021267	2.19921875	1.09151307503	1.18168839885	1.01483500317
64609	0.020552	2.01953125	1.00258094519	1.00512542201	1.01433236856
65089	0.009874	1.890625	0.942084843712	0.884563830396	1.00685215628
65537	-0.000022	1	0.500007629395	0	0.999969482888
65633	-0.002134	1.736328125	0.868812696909	0.737429218404	0.998506848689
65729	-0.004242	1.541015625	0.771646574961	0.542617166638	0.997048486969
65761	-0.004945	1.693359375	0.848137078505	0.69575045181	0.996563312602
65921	-0.008451	2.052734375	1.02938095434	1.058934962	0.994144506303
66337	-0.017526	2.09375	1.05324173251	1.10713502327	0.987910216018
66529	-0.021696	1.82421875	0.918974506442	0.836720061322	0.985059147139
66593	-0.023083	2.1298828125	1.07346880398	1.14812369166	0.984112444251
66721	-0.025853	1.267578125	0.639472538699	0.272420539836	0.982224487043
66977	-0.031378	1.615234375	0.816405704648	0.628771690461	0.978470221121
67073	-0.033445	1.12890625	0.570999705193	0.131931470302	0.977069759814
67169	-0.035508	1.6640625	0.842276148892	0.680619730869	0.975673301672
67489	-0.042365	1.640625	0.83236213484	0.659725957504	0.971047133607
67777	-0.048508	2.03515625	1.0346914393	1.07056969797	0.96692093188
68161	-0.056659	2.0986328125	1.06992663305	1.14265523969	0.96147356993
68449	-0.062742	1.271484375	0.649568858852	0.28355587067	0.957428158191
68737	-0.068799	1.509765625	0.772884590723	0.534672461519	0.953416646057
68897	-0.072154	1.6279296875	0.834321230657	0.660143002666	0.951202519703
68993	-0.074162	1.86328125	0.955588154743	0.908832887484	0.949878973229
69313	-0.080838	2.0810546875	1.06967951734	1.14337596025	0.945493630344
69473	-0.084165	1.763671875	0.907557894139	0.809560939527	0.943316108416
69697	-0.088809	1.5859375	0.817373742439	0.623149247539	0.940284373789
69761	-0.090133	1.744140625	0.899309618471	0.792126255293	0.939421739941
69857	-0.092117	2.0234375	1.0440149598	1.09093268387	0.938130752824
70177	-0.098711	1.8046875	0.933208225415	0.861685430495	0.933852971771
70241	-0.100026	2.021484375	1.0457745403	1.09483610261	0.933002092795
70529	-0.105929	3.16455078125	1.64035014442	2.32949724652	0.929192247161
70657	-0.108545	1.751953125	0.908920876066	0.810723307441	0.927508951696
70753	-0.110504	2.0322265625	1.05501677313	1.11441406846	0.926250477012
70849	-0.112460	1.6953125	0.880683916827	0.751692916953	0.924995412779
70913	-0.113763	1.9306640625	1.0033799005	1.00703716585	0.924160591147
71233	-0.120258	2.150390625	1.11998987622	1.25041238103	0.9200089846
71329	-0.122201	1.654296875	0.862164935972	0.712143767405	0.918770766448
71713	-0.129947	1.970703125	1.02970559282	1.06221153892	0.913851045138
71777	-0.131234	1.935546875	1.01176698356	1.02465473483	0.913036209371
71809	-0.131877	1.642578125	0.858806300808	0.704095408227	0.912629336156
72161	-0.138932	1.8408203125	0.964700750714	0.925832525678	0.908177547429
72353	-0.142765	2.25	1.18062666802	1.38004501411	0.905767556287
72481	-0.145315	1.75390625	0.921087981873	0.833812144751	0.904167988852
72577	-0.147225	1.90234375	0.999669850149	0.999304224365	0.902972015928
72673	-0.149132	1.57421875	0.827761050147	0.636762023632	0.90177920273
73121	-0.157998	2.1484375	1.13299026683	1.28137481403	0.896254154073
74017	-0.175569	1.828125	0.969619411581	0.935306754025	0.885404704325
74177	-0.178684	1.671875	0.887645097594	0.760474126421	0.883494883859
74209	-0.179307	1.951171875	1.03614118439	1.07706589871	0.883113908017
74561	-0.186134	2.220703125	1.18188846008	1.38882804155	0.878944756642
75041	-0.195391	1.826171875	0.974830438139	0.946009974393	0.873322583654
75169	-0.197850	1.798828125	0.96099692495	0.916260186589	0.871835464088
75329	-0.200918	1.884765625	1.00790485692	1.0169910699	0.869983671627
75521	-0.204590	1.181640625	0.632647187221	0.209318404526	0.867771878021
75553	-0.205201	1.681640625	0.900523036265	0.785839538272	0.867404338676
75617	-0.206423	1.8671875	1.00027712811	1.00059689002	0.866670193211
75937	-0.212515	1.80078125	0.96659357174	0.927884730011	0.863018028102
76001	-0.213731	1.78125	0.956483023754	0.906016346227	0.862291285641
76129	-0.216159	1.875	1.00760867263	1.01644731823	0.860841466458
76289	-0.219187	1.57421875	0.8467930267	0.668445475223	0.859036034028
76481	-0.222814	2.85546875	1.53777817618	2.16537888867	0.856879486408
76673	-0.226431	1.857421875	1.00144933774	1.00314499766	0.854733739387
76801	-0.228837	2.287109375	1.23406788943	1.50837395452	0.853309201703
76961	-0.231840	2.36328125	1.27639013222	1.60096876907	0.85153519315
77153	-0.235435	1.8359375	0.992711972538	0.98413192855	0.849416095291
77249	-0.237229	1.78515625	0.965805238376	0.925498362039	0.848360496576
77377	-0.239617	1.9990234375	1.08233343962	1.17954431256	0.846957106117
77569	-0.243193	2.11328125	1.14549637523	1.31770982347	0.844860704663
77761	-0.246759	1.404296875	0.76205567006	0.479721206941	0.842774655676
78017	-0.251501	1.9814453125	1.07686705128	1.1683744403	0.840009228758
78049	-0.252093	1.5693359375	0.853055358438	0.678051431845	0.839664825943
78241	-0.255637	2	1.08837358113	1.19388113222	0.837604325098
78401	-0.258584	1.87890625	1.02342797428	1.05145538882	0.83589495032
78497	-0.260350	2.400390625	1.30820555773	1.67737030427	0.834872670293
78593	-0.262113	1.8486328125	1.00805949318	1.01772485897	0.833852887662
78721	-0.264461	1.53125	0.835608440897	0.638140402075	0.832497046531
78977	-0.269145	1.55078125	0.847514744667	0.663752968357	0.829798548945
79201	-0.273231	2.08203125	1.13930851365	1.30766700284	0.82745167359
79393	-0.276724	1.994140625	1.09241007011	1.20436112979	0.825450606477
79777	-0.283685	1.4296875	0.784905442685	0.523066753452	0.821477368164
79841	-0.284842	1.771484375	0.972905321266	0.939895994268	0.820818877519
79873	-0.285420	1.6015625	0.879742528351	0.733174663348	0.820490027919
80449	-0.295787	1.921875	1.05910868229	1.13166890784	0.814615470671
80513	-0.296934	1.408203125	0.776310926566	0.501497798171	0.813967930645
80737	-0.300942	2.1796875	1.20311084615	1.45333683814	0.811709625079
80833	-0.302657	1.5	0.828388035636	0.616716258488	0.810745611322
80897	-0.303799	1.7421875	0.962479117867	0.916162999733	0.810104206584
80929	-0.304369	1.693359375	0.935669385374	0.85622767772	0.80978388464
81281	-0.310631	2.0234375	1.12022547568	1.26933735313	0.806276989702
81409	-0.312901	1.83203125	1.01497054682	1.03356728513	0.805009274159
81569	-0.315733	1.40625	0.779764018993	0.505644407568	0.803430224718
81761	-0.319125	1.6220703125	0.900378087798	0.776090498517	0.801543523196
81953	-0.322509	1.67578125	0.931162540554	0.845079740311	0.799665662026
82241	-0.327570	1.93359375	1.07609275927	1.17158287318	0.79686531049
82529	-0.332614	1.78515625	0.995023504405	0.98875654469	0.794084503629
82561	-0.333173	1.44140625	0.803559457421	0.556083640898	0.793776722666
82657	-0.334849	1.578125	0.880230229196	0.729168812467	0.792854809635
82721	-0.335966	1.7138671875	0.956270286647	0.90107282547	0.792241389732
82913	-0.339311	1.5703125	0.87707022198	0.721542997063	0.79040681196
83009	-0.340980	1.5234375	0.851323671353	0.663004859045	0.78949270561
83137	-0.343203	1.79296875	1.0026235133	1.0059516742	0.788277181039
83233	-0.344868	1.671875	0.935383764486	0.853317645151	0.787367991061
83617	-0.351509	1.76171875	0.98764774672	0.97188733835	0.783752107825
83777	-0.354267	1.5537109375	0.871766778363	0.707839188387	0.782255272927
83873	-0.355919	1.953125	1.09642357253	1.21982838369	0.781359913202
83969	-0.357569	1.4228515625	0.799145326222	0.541793283765	0.780466600769
84449	-0.365793	1.54296875	0.868773788996	0.699674494068	0.776030503618
84481	-0.366339	1.47265625	0.829321356764	0.609299956607	0.775736556149
84673	-0.369614	2.8984375	1.63386369859	2.45283281357	0.773977537113
84737	-0.370704	1.51171875	0.852444312438	0.66165425679	0.773392968833
84961	-0.374513	2.875	1.62305227381	2.43079079881	0.771353915326
85121	-0.377227	1.90234375	1.07482876449	1.17202109321	0.769904018985
85313	-0.380478	1.7421875	0.985304692058	0.966174443999	0.768171322073
85601	-0.385340	1.552734375	0.879443780664	0.721974749895	0.765586850621
85793	-0.388572	1.474609375	0.83600630491	0.62131932722	0.763873509494
85889	-0.390186	2.08984375	1.18537741602	1.42832974508	0.763019711488
86017	-0.392334	1.677734375	0.952238688598	0.889550282053	0.761884278689
86113	-0.393943	1.609375	0.913880231688	0.800718842985	0.761034919234
86209	-0.395551	1.076171875	0.611396174952	0.100201436971	0.760187451426
86369	-0.398226	1.4404296875	0.818994046764	0.580445131299	0.758779191608
86561	-0.401430	1.7041015625	0.969839675939	0.930002828284	0.757096151847
86689	-0.403561	1.607421875	0.915399640805	0.803491186723	0.755978267139
86753	-0.404626	1.68359375	0.959082846933	0.90491811389	0.755420561825
87041	-0.409408	1.892578125	1.07967106608	1.18548703102	0.752921037212
87553	-0.417869	1.482421875	0.847816173847	0.644502669137	0.748518040501
87649	-0.419450	1.4140625	0.809099932516	0.553782926108	0.747698205342
88001	-0.425232	1.28125	0.734363805557	0.377665083543	0.744707446506
88129	-0.427329	2.62109375	1.50324325212	2.1799858258	0.743625821239
88289	-0.429946	1.2109375	0.695031080569	0.284175798238	0.742278200002
88321	-0.430469	1.046875	0.600958343354	0.063173065919	0.74200926167
88513	-0.433602	1.896484375	1.08968322526	1.21081134484	0.740399715296
88609	-0.435166	2.669921875	1.53479283931	2.25787910921	0.73959755781
88801	-0.438288	1.59375	0.917003121436	0.804540989548	0.737998445963
88897	-0.439847	1.6162109375	0.930353189177	0.835878594811	0.737201480365
88993	-0.441404	2.8251953125	1.6270359187	2.47851692142	0.736406234198
89057	-0.442441	1.59375	0.918123795216	0.806860360876	0.735877022581
89153	-0.443996	1.84375	1.06262828241	1.14782701991	0.735084629794
89633	-0.451742	1.97265625	1.13950748644	1.33031353714	0.731148126248
90017	-0.457910	1.6328125	0.944898701479	0.869213135157	0.728029150049
90401	-0.464051	1.759765625	1.02019143922	1.04804413314	0.724936671055
90529	-0.466092	1.435546875	0.832726465084	0.601657481451	0.723911674712
90977	-0.473214	1.4873046875	0.864537661998	0.676486130384	0.720346900865
91009	-0.473722	1.849609375	1.075295761	1.17985961104	0.720093617115
91297	-0.478280	1.666015625	0.969841795779	0.927828313354	0.717822053299
91393	-0.479796	2.03515625	1.18525078479	1.44359556201	0.717068046787
91457	-0.480806	1.3857421875	0.80727567801	0.538320336342	0.71656625518
91841	-0.486851	1.87109375	1.09192711146	1.22075411755	0.713570191962
91873	-0.487353	2.5390625	1.48195319846	2.15759958896	0.713321650539
91969	-0.488860	1.251953125	0.731034621045	0.353580177815	0.712577064011
92033	-0.489864	1.51953125	0.887534394872	0.729595170996	0.712081535971
92353	-0.494871	1.9072265625	1.11558886506	1.27847859505	0.709614197698
92641	-0.499363	1.677734375	0.982620563387	0.958052799792	0.70740816701
92737	-0.500857	1.3466796875	0.789065875074	0.490578075527	0.706675868316
92801	-0.501853	1.490234375	0.873428912151	0.69419760791	0.7061885109
92993	-0.504835	1.81640625	1.06550935107	1.15846595569	0.704730463583
93089	-0.506323	1.24609375	0.731274089001	0.349563150893	0.704003695388
93281	-0.509296	1.419921875	0.833994889821	0.597707063735	0.702554646713
93377	-0.510780	1.51171875	0.888288875093	0.729118207351	0.701832357004
93601	-0.514236	1.82421875	1.07297342662	1.17719843166	0.700152776146
93761	-0.516700	1.7373046875	1.02257071618	1.05486266582	0.698957988929
93889	-0.518669	1.826171875	1.07548080071	1.18361869492	0.698005091118
94049	-0.521125	1.1484375	0.676818468252	0.213022025444	0.696817616349
94273	-0.524557	1.390625	0.820349360639	0.561919441901	0.69516192335
94433	-0.527003	1.765625	1.04229136843	1.10323133631	0.693984094543
94529	-0.528469	1.67578125	0.989666169665	0.974760445277	0.693279311111
94561	-0.528958	1.5	0.885977788327	0.721454184787	0.693044701304
94849	-0.533345	1.86328125	1.10192016212	1.24942951524	0.690940336746
95009	-0.535777	1.853515625	1.09689970361	1.23737950737	0.689776757991
95233	-0.539174	1.7421875	1.03200725385	1.07851899271	0.688154316256
95393	-0.541596	1.5625	0.926200303863	0.818777180133	0.687000094347
95617	-0.544980	1.615234375	0.958373865881	0.897640424725	0.685390673207
95713	-0.546427	1.861328125	1.10484036285	1.25795832499	0.684703227357
95873	-0.548837	2.4765625	1.47102669361	2.16010492962	0.683560543636
96001	-0.550762	1.810546875	1.07600974734	1.18735500949	0.682649139071
96097	-0.552204	1.044921875	0.621249860312	0.0658710219253	0.681967178996
96289	-0.555083	1.564453125	0.930885572926	0.829337406777	0.680607338325
96353	-0.556042	1.572265625	0.93578591227	0.841374986887	0.68015526242
96737	-0.561780	1.5322265625	0.91342314741	0.785626016275	0.67745536868
96769	-0.562257	1.55859375	0.929265813497	0.824819693198	0.677231344749
97441	-0.572241	1.4072265625	0.841360467042	0.605486586962	0.672560831683
97729	-0.576499	2.046875	1.2252489641	1.56115124552	0.670578845583
98017	-0.580744	1.3134765625	0.787168803968	0.468849198544	0.668608506688
98081	-0.581686	1.65625	0.992853121027	0.982156958114	0.668172224998
98369	-0.585916	1.81640625	1.09013853479	1.2254378028	0.666215982677
98561	-0.588729	1.56640625	0.940830772269	0.851843540188	0.664918172502
98689	-0.590602	1.62890625	0.978877197646	0.947068420024	0.66405577116
98849	-0.592939	1.892578125	1.13806365022	1.34631044599	0.662980910277
99041	-0.595738	1.640625	0.987319783109	0.968156567102	0.661695661393
99137	-0.597136	2.681640625	1.61442022105	2.54387436699	0.66105490382
99233	-0.598532	1.04296875	0.628137247334	0.0650632176509	0.660415386011
99713	-0.605494	1.3984375	0.843837132295	0.6062317607	0.657236268089
99809	-0.606882	1.9375	1.16956126318	1.42780098421	0.656604113857
100129	-0.611500	1.79296875	1.08368847769	1.21155364261	0.654505687663
100193	-0.612422	1.7978515625	1.08691435124	1.2197931121	0.654087610911
100417	-0.615644	1.310546875	0.793007529568	0.47584017009	0.652628538992
100609	-0.618400	1.3603515625	0.823764989115	0.553209893211	0.651383077061
100673	-0.619317	1.626953125	0.985453479695	0.963107529612	0.650968978773
100769	-0.620692	1.193359375	0.723095240399	0.297316408932	0.650348817593
100801	-0.621150	1.744140625	1.05696373089	1.14458105044	0.650142359699
101089	-0.625266	1.6103515625	0.976983082278	0.941479043283	0.648290120587
101281	-0.628004	1.556640625	0.945101903538	0.860259695439	0.647061146711
101377	-0.629371	1.953125	1.18626553588	1.4744022755	0.646448405457
101537	-0.631646	1.4921875	0.90686795027	0.762573314832	0.645429744822
101921	-0.637092	1.4296875	0.870169953227	0.668256346799	0.642998008261
102241	-0.641614	1.517578125	0.924796783081	0.80747242051	0.640985514617
102337	-0.642968	1.591796875	0.970380508941	0.924127821727	0.640384220761
102433	-0.644321	1.66796875	1.01718805349	1.04405345188	0.639784053967
102497	-0.645222	1.662109375	1.01386179186	1.03554168932	0.639384567353
102593	-0.646573	1.84765625	1.12745406866	1.32697944085	0.638786271968
102881	-0.650617	1.529296875	0.934208102537	0.830923808604	0.636998085166
102913	-0.651066	1.3671875	0.83528072276	0.576613522354	0.636800015547
103393	-0.657779	1.416015625	0.866677540228	0.65633788839	0.633843683808
103457	-0.658672	1.6884765625	1.03368632673	1.08686533496	0.633451578917
103553	-0.660010	1.5546875	0.952122886825	0.876471422713	0.632864330343
103681	-0.661792	1.671875	1.02438109798	1.06295371748	0.632083023891
103841	-0.664017	1.556640625	0.954344884403	0.882003801642	0.631109099489
103969	-0.665794	2.53125	1.55259776318	2.42927491035	0.630332118228
104033	-0.666682	1.5859375	0.973001013974	0.930141694324	0.629944344583
104161	-0.668456	1.54296875	0.94708872318	0.862991805428	0.62917022686
104417	-0.671997	1.3134765625	0.806988339217	0.499462611224	0.627627685147
104513	-0.673323	1.365234375	0.839085083238	0.582463420071	0.627051180236
104801	-0.677293	1.876953125	1.15481498012	1.40238902042	0.625328002595
105601	-0.688264	1.703125	1.05092851957	1.13299310483	0.620590714103
105761	-0.690448	1.29296875	0.798300415472	0.472795726997	0.619651856544
105953	-0.693065	1.4375	0.888152159335	0.707323376822	0.618528970393
106273	-0.697416	1.732421875	1.07160126375	1.1877114507	0.616666509838
106433	-0.699586	1.3046875	0.807486303775	0.49483184081	0.615739479297
106657	-0.702619	1.4423828125	0.893422595898	0.71996984257	0.614446309197
106721	-0.703485	1.5009765625	0.929928244744	0.815819329008	0.614077829106
106753	-0.703917	1.423828125	0.882231634404	0.690393283408	0.613893754742
107137	-0.709097	1.38671875	0.860410991468	0.632210066663	0.611693439241
107201	-0.709959	1.345703125	0.83515144905	0.565495089694	0.611328252535
107713	-0.716833	1.4775390625	0.918626275853	0.784880827635	0.6084223817
107777	-0.717690	1.3515625	0.840492011877	0.578169704166	0.608061089101
107873	-0.718974	1.77734375	1.10564335177	1.2795361615	0.60751995402
