family	N	kappa	p	SIGMA	TNUM	NKER	TMASSf	CRATIO	EXCESS	ZFRATIO	ZFLOOR_OK	tag
M4	16	1	86113	-0.3939434292480932	105472	513	1.609375	0.913880231687856	0.8007188429846647	2.1146867275238037	True	LAD16-exhaustive
M4	16	1	86209	-0.39555087041350845	70528	193	1.076171875	0.6113961749517279	0.10020143697070268	1.4156448543071747	True	LAD16-exhaustive
M4	16	1	86369	-0.39822596541610267	94400	609	1.4404296875	0.8189940467643215	0.580445131299115	1.8983226269483566	True	LAD16-exhaustive
M4	16	1	86561	-0.40142954561236976	111680	353	1.7041015625	0.9698396759386342	0.9300028282835507	2.250804677605629	True	LAD16-exhaustive
M4	16	1	86689	-0.4035613204906774	105344	513	1.607421875	0.9153996408048337	0.8034911867227436	2.1262480914592743	True	LAD16-exhaustive
M4	16	1	86753	-0.4046260278488454	110336	353	1.68359375	0.9590828469331135	0.9049181138895247	2.2286500334739685	True	LAD16-exhaustive
M4	16	1	87041	-0.4094075111233799	124032	513	1.892578125	1.0796710660793638	1.1854870310234988	2.5136092007160187	True	LAD16-exhaustive
M4	16	1	87553	-0.4178689929423882	97152	353	1.482421875	0.847816173846905	0.6445026691367208	1.9804455935955048	True	LAD16-exhaustive
M4	16	1	87649	-0.41945001071371735	92672	481	1.4140625	0.809099932515798	0.5537829261081865	1.891192078590393	True	LAD16-exhaustive
M4	16	1	88001	-0.4252322974680638	83968	193	1.28125	0.7343638055570029	0.3776650835431449	1.7204480171203613	True	LAD16-exhaustive
M4	16	1	88129	-0.4273292144923495	171776	513	2.62109375	1.5032432521198849	2.179985825799191	3.5246943831443787	True	LAD16-exhaustive
M4	16	1	88289	-0.42994608204363516	79360	257	1.2109375	0.695031080569352	0.284175798237583	1.6313546895980835	True	LAD16-exhaustive
M4	16	1	88321	-0.43046888643538495	68608	193	1.046875	0.6009583433535254	0.06317306591897459	1.4108436107635498	True	LAD16-exhaustive
M4	16	1	88513	-0.4336017404872088	124288	545	1.896484375	1.0896832252569004	1.210811344844358	2.561394065618515	True	LAD16-exhaustive
M4	16	1	88609	-0.435165620044657	174976	513	2.669921875	1.5347928393052925	2.2578791092069124	3.609910696744919	True	LAD16-exhaustive
M4	16	1	88801	-0.43828830259912976	104448	449	1.59375	0.9170031214363467	0.80454098954757	2.159524440765381	True	LAD16-exhaustive
M4	16	1	88897	-0.439847112911	105920	513	1.6162109375	0.9303531891767088	0.8358785948109788	2.1923264116048813	True	LAD16-exhaustive
M4	16	1	88993	-0.44140424076945806	185152	545	2.8251953125	1.6270359187028403	2.478516921420806	3.8364045172929764	True	LAD16-exhaustive
M4	16	1	89057	-0.4424413931041222	104448	321	1.59375	0.9181237952157938	0.8068603608758679	2.165750026702881	True	LAD16-exhaustive
M4	16	1	89153	-0.4439957249297457	120832	449	1.84375	1.0626282824136326	1.1478270199130236	2.508176326751709	True	LAD16-exhaustive
M4	16	1	89633	-0.45174236374338506	129280	481	1.97265625	1.1395074864421144	1.3303135371366446	2.697984278202057	True	LAD16-exhaustive
M4	16	1	90017	-0.45790986432131575	107008	481	1.6328125	0.9448987014792481	0.8692131351567864	2.2427502870559692	True	LAD16-exhaustive
M4	16	1	90401	-0.464051111117584	115328	577	1.759765625	1.020191439216249	1.048044133144503	2.4274379312992096	True	LAD16-exhaustive
M4	16	1	90529	-0.46609239775928657	94080	449	1.435546875	0.832726465084036	0.6016574814507515	1.9830112159252167	True	LAD16-exhaustive
M4	16	1	90977	-0.473214241564353	97472	417	1.4873046875	0.8645376619983611	0.6764861303835736	2.064674660563469	True	LAD16-exhaustive
M4	16	1	91009	-0.4737216019303645	121216	417	1.849609375	1.0752957609961098	1.1798596110379949	2.5685287415981293	True	LAD16-exhaustive
M4	16	1	91297	-0.4782798338856509	109184	449	1.666015625	0.969841795779082	0.9278283133535515	2.3208958208560944	True	LAD16-exhaustive
M4	16	1	91393	-0.47979604973406254	133376	609	2.03515625	1.1852507847946192	1.4435955620088503	2.8381200432777405	True	LAD16-exhaustive
M4	16	1	91457	-0.48080597575416206	90816	417	1.3857421875	0.8072756780102649	0.5383203363422218	1.933835193514824	True	LAD16-exhaustive
M4	16	1	91841	-0.4868507302649938	122624	385	1.87109375	1.0919271114639462	1.2207541175516898	2.6221179366111755	True	LAD16-exhaustive
M4	16	1	91873	-0.4873533184376484	166400	705	2.5390625	1.4819531984556058	2.157599588960098	3.559437394142151	True	LAD16-exhaustive
M4	16	1	91969	-0.4888600332962092	82048	545	1.251953125	0.7310346210453386	0.35358017781528955	1.756910353899002	True	LAD16-exhaustive
M4	16	1	92033	-0.4898636363694422	99584	289	1.51953125	0.8875343948723725	0.7295951709964141	2.1338961720466614	True	LAD16-exhaustive
M4	16	1	92353	-0.49487120610448443	124992	481	1.9072265625	1.1155888650598051	1.278478595049401	2.687654033303261	True	LAD16-exhaustive
M4	16	1	92641	-0.49936320592554395	109952	417	1.677734375	0.9826205633874608	0.9580527997920958	2.3716276586055756	True	LAD16-exhaustive
M4	16	1	92737	-0.5008574364847931	88256	385	1.3466796875	0.7890658750738444	0.49057807552738997	1.9056249111890793	True	LAD16-exhaustive
M4	16	1	92801	-0.5018527311013017	97664	481	1.490234375	0.8734289121512164	0.6941976079098955	2.110217899084091	True	LAD16-exhaustive
M4	16	1	92993	-0.5048345017338818	119040	545	1.81640625	1.0655093510688964	1.1584659556916153	2.5774088501930237	True	LAD16-exhaustive
M4	16	1	93089	-0.5063230792020157	81664	449	1.24609375	0.731274089001349	0.3495631508926528	1.7699832320213318	True	LAD16-exhaustive
M4	16	1	93281	-0.5092956342896997	93056	481	1.419921875	0.8339948898213971	0.5977070637350271	2.021053045988083	True	LAD16-exhaustive
M4	16	1	93377	-0.5107796182189936	99072	417	1.51171875	0.8882888750928186	0.7291182073510338	2.1539270281791687	True	LAD16-exhaustive
M4	16	1	93601	-0.5142363226843507	119552	481	1.82421875	1.0729734266209405	1.1771984316586557	2.605418384075165	True	LAD16-exhaustive
M4	16	1	93761	-0.5167003363333649	113856	481	1.7373046875	1.0225707161804911	1.054862665822652	2.485525891184807	True	LAD16-exhaustive
M4	16	1	93889	-0.5186685217197216	119680	449	1.826171875	1.075480800706763	1.1836186949244678	2.616233080625534	True	LAD16-exhaustive
M4	16	1	94049	-0.5211249835561773	75264	353	1.1484375	0.6768184682518298	0.213022025444419	1.6480926275253296	True	LAD16-exhaustive
M4	16	1	94273	-0.5245570184916915	91136	513	1.390625	0.8203493606390169	0.5619194419012741	2.0004026889801025	True	LAD16-exhaustive
M4	16	1	94433	-0.5270034829587154	115712	513	1.765625	1.042291368429936	1.1032313363088426	2.5441477298736572	True	LAD16-exhaustive
M4	16	1	94529	-0.5284693727761507	109824	513	1.67578125	0.9896661696649465	0.9747604452773327	2.4171436429023743	True	LAD16-exhaustive
M4	16	1	94561	-0.5289576719114741	98304	481	1.5	0.8859777883270038	0.7214541847867552	2.1643295288085938	True	LAD16-exhaustive
M4	16	1	94849	-0.5333449428262007	122112	513	1.86328125	1.1019201621187276	1.2494295152399482	2.696691334247589	True	LAD16-exhaustive
M4	16	1	95009	-0.5357765628915949	121472	545	1.853515625	1.0968997036053978	1.2373795073720149	2.687082916498184	True	LAD16-exhaustive
M4	16	1	95233	-0.539173960295976	114176	417	1.7421875	1.0320072538533789	1.078518992713817	2.53164279460907	True	LAD16-exhaustive
M4	16	1	95393	-0.5415957837696723	102400	481	1.5625	0.9262003038625969	0.8187771801327535	2.274346351623535	True	LAD16-exhaustive
M4	16	1	95617	-0.5449795211373889	105856	417	1.615234375	0.9583738658805041	0.8976404247253376	2.3566263616085052	True	LAD16-exhaustive
M4	16	1	95713	-0.5464272683338329	121984	481	1.861328125	1.1048403628455856	1.2579583249885558	2.718403607606888	True	LAD16-exhaustive
M4	16	1	95873	-0.5488369565177962	162304	449	2.4765625	1.4710266936118408	2.1601049296177615	3.62297785282135	True	LAD16-exhaustive
M4	16	1	96001	-0.5507618133783154	118656	449	1.810546875	1.0760097473434713	1.1873550094892042	2.6521959006786346	True	LAD16-exhaustive
M4	16	1	96097	-0.5522037725393183	68480	161	1.044921875	0.6212498603115411	0.06587102192530708	1.5321938693523407	True	LAD16-exhaustive
M4	16	1	96289	-0.5550833743795032	102528	449	1.564453125	0.9308855729256785	0.8293374067769131	2.298578292131424	True	LAD16-exhaustive
M4	16	1	96353	-0.5560419658186895	103040	385	1.572265625	0.9357859122703659	0.841374986886778	2.311592251062393	True	LAD16-exhaustive
M4	16	1	96737	-0.5617801772853319	100416	417	1.5322265625	0.9134231474102895	0.7856260162747005	2.2617035061120987	True	LAD16-exhaustive
M4	16	1	96769	-0.5622573329469596	102144	385	1.55859375	0.9292658134965867	0.824819693198291	2.3013848662376404	True	LAD16-exhaustive
M4	16	1	97441	-0.5722413187013089	92224	449	1.4072265625	0.8413604670415429	0.6054865869621194	2.0923090130090714	True	LAD16-exhaustive
M4	16	1	97729	-0.5764991090723477	134144	513	2.046875	1.2252489641010877	1.5611512455176624	3.052353620529175	True	LAD16-exhaustive
M4	16	1	98017	-0.5807443704987456	86080	449	1.3134765625	0.7871688039679277	0.4688491985437171	1.964462772011757	True	LAD16-exhaustive
M4	16	1	98081	-0.581686067873477	108544	385	1.65625	0.9928531210272834	0.9821569581139848	2.4787392616271973	True	LAD16-exhaustive
M4	16	1	98369	-0.5859161159207211	119040	417	1.81640625	1.090138534790182	1.2254378027962158	2.726410925388336	True	LAD16-exhaustive
M4	16	1	98561	-0.5887292732417819	102656	385	1.56640625	0.9408307722689767	0.8518435401884489	2.3557520508766174	True	LAD16-exhaustive
M4	16	1	98689	-0.5906016685893576	106752	353	1.62890625	0.9788771976462027	0.9470684200236514	2.452928602695465	True	LAD16-exhaustive
M4	16	1	98849	-0.5929387506396111	124032	417	1.892578125	1.1380636502221932	1.3463104459925994	2.854605942964554	True	LAD16-exhaustive
M4	16	1	99041	-0.5957382608196973	107520	417	1.640625	0.9873197831093233	0.9681565671015487	2.4793875217437744	True	LAD16-exhaustive
M4	16	1	99137	-0.5971359814017845	175744	641	2.681640625	1.6144202210492677	2.5438743669890136	4.056546121835709	True	LAD16-exhaustive
M4	16	1	99233	-0.5985323491462786	68352	97	1.04296875	0.6281372473341305	0.06506321765087358	1.5792376399040222	True	LAD16-exhaustive
M4	16	1	99713	-0.6054939866091509	91648	513	1.3984375	0.8438371322950958	0.6062317607003891	2.127722144126892	True	LAD16-exhaustive
M4	16	1	99809	-0.606882292005178	126976	449	1.9375	1.1695612631846333	1.4278009842069124	2.9507436752319336	True	LAD16-exhaustive
M4	16	1	100129	-0.6115003516764901	117504	481	1.79296875	1.083688477694309	1.2115536426146334	2.7393824458122253	True	LAD16-exhaustive
M4	16	1	100193	-0.6124221923705591	117824	321	1.7978515625	1.0869143512355335	1.219793112101358	2.748598352074623	True	LAD16-exhaustive
M4	16	1	100417	-0.6156440040794884	85888	321	1.310546875	0.7930075295680378	0.4758401700904097	2.0080747306346893	True	LAD16-exhaustive
M4	16	1	100609	-0.6183998419519803	89152	449	1.3603515625	0.8237649891152404	0.5532098932106889	2.0883729606866837	True	LAD16-exhaustive
M4	16	1	100673	-0.6193172859929632	106624	545	1.626953125	0.9854534796948703	0.9631075296120394	2.499240905046463	True	LAD16-exhaustive
M4	16	1	100769	-0.62069235906025	78208	257	1.193359375	0.723095240399359	0.2973164089322499	1.8349247872829437	True	LAD16-exhaustive
M4	16	1	100801	-0.6211504256544487	114304	417	1.744140625	1.0569637308858275	1.1445810504406042	2.682664781808853	True	LAD16-exhaustive
M4	16	1	101089	-0.6252664933508711	105536	449	1.6103515625	0.9769830822784383	0.9414790432831693	2.4839604049921036	True	LAD16-exhaustive
M4	16	1	101281	-0.6280040288646624	102016	449	1.556640625	0.9451019035381798	0.8602596954394598	2.4056719839572906	True	LAD16-exhaustive
M4	16	1	101377	-0.6293708511394804	128000	417	1.953125	1.1862655358811829	1.4744022755016404	3.0212700366973877	True	LAD16-exhaustive
M4	16	1	101537	-0.6316460145523735	97792	385	1.4921875	0.9068679502699435	0.7625733148317693	2.311893343925476	True	LAD16-exhaustive
M4	16	1	101921	-0.6370918122453446	93696	449	1.4296875	0.8701699532265192	0.6682563467994201	2.223437190055847	True	LAD16-exhaustive
M4	16	1	102241	-0.641614326632336	99456	321	1.517578125	0.9247967830805658	0.8074724205100328	2.367533951997757	True	LAD16-exhaustive
M4	16	1	102337	-0.6429683210412307	104320	449	1.591796875	0.9703805089405917	0.9241278217269399	2.485652416944504	True	LAD16-exhaustive
M4	16	1	102433	-0.644321045894209	109312	385	1.66796875	1.0171880534908435	1.0440534518768596	2.60704106092453	True	LAD16-exhaustive
M4	16	1	102497	-0.6452221583288811	108928	385	1.662109375	1.0138617918573545	1.0355416893167773	2.599505990743637	True	LAD16-exhaustive
M4	16	1	102593	-0.6465727725376738	121088	321	1.84765625	1.1274540686634589	1.3269794408522164	2.8924041390419006	True	LAD16-exhaustive
M4	16	1	102881	-0.6506170452327034	100224	481	1.529296875	0.9342081025370215	0.830923808604181	2.400750607252121	True	LAD16-exhaustive
M4	16	1	102913	-0.6510657098359509	89600	481	1.3671875	0.8352807227601396	0.5766135223544671	2.1469324827194214	True	LAD16-exhaustive
M4	16	1	103393	-0.6577789888407288	92800	289	1.416015625	0.8666775402279373	0.6563378883897917	2.2339798510074615	True	LAD16-exhaustive
M4	16	1	103457	-0.6586717370695254	110656	449	1.6884765625	1.033686326728854	1.0868653349593729	2.66547729074955	True	LAD16-exhaustive
M4	16	1	103553	-0.6600098244455346	101888	481	1.5546875	0.9521228868252034	0.8764714227130541	2.456551432609558	True	LAD16-exhaustive
M4	16	1	103681	-0.6617920125876076	109568	449	1.671875	1.0243810979753687	1.0629537174792096	2.644984006881714	True	LAD16-exhaustive
M4	16	1	103841	-0.664016656261829	102016	385	1.556640625	0.9543448844028966	0.8820038016422522	2.466478258371353	True	LAD16-exhaustive
M4	16	1	103969	-0.6657939046000934	165888	449	2.53125	1.55259776317963	2.4292749103532465	4.015678882598877	True	LAD16-exhaustive
M4	16	1	104033	-0.6666817084243917	103936	481	1.5859375	0.973001013973745	0.9301416943236439	2.5175451040267944	True	LAD16-exhaustive
M4	16	1	104161	-0.668455678745353	101120	449	1.54296875	0.9470887231799807	0.862991805428397	2.452349364757538	True	LAD16-exhaustive
M4	16	1	104417	-0.6719970888262026	86080	481	1.3134765625	0.8069883392167347	0.4994626112239643	2.0927319675683975	True	LAD16-exhaustive
M4	16	1	104513	-0.6733228796046653	89472	417	1.365234375	0.8390850832375271	0.5824634200713359	2.177196353673935	True	LAD16-exhaustive
M4	16	1	104801	-0.6772929574205513	123008	513	1.876953125	1.154814980116505	1.4023890204184786	3.001503974199295	True	LAD16-exhaustive
M4	16	1	105601	-0.6882639709533471	111616	417	1.703125	1.0509285195692315	1.1329931048294803	2.744319200515747	True	LAD16-exhaustive
M4	16	1	105761	-0.6904481975469103	84736	289	1.29296875	0.7983004154723403	0.4727957269970245	2.086573302745819	True	LAD16-exhaustive
M4	16	1	105953	-0.6930649118292784	94208	449	1.4375	0.888152159334764	0.7073233768215458	2.3240270614624023	True	LAD16-exhaustive
M4	16	1	106273	-0.6974155829341768	113536	513	1.732421875	1.071601263747177	1.1877114507038224	2.8092906177043915	True	LAD16-exhaustive
M4	16	1	106433	-0.6995860083107885	85504	385	1.3046875	0.8074863037745394	0.49483184081025405	2.1188629865646362	True	LAD16-exhaustive
M4	16	1	106657	-0.702619128665507	94528	385	1.4423828125	0.8934225958976753	0.71996984256981	2.3474155217409134	True	LAD16-exhaustive
M4	16	1	106721	-0.7034845645153673	98368	385	1.5009765625	0.9299282447436519	0.8158193290083543	2.4442401081323624	True	LAD16-exhaustive
M4	16	1	106753	-0.7039170878358121	93312	353	1.423828125	0.8822316344035859	0.6903932834077211	2.319304257631302	True	LAD16-exhaustive
M4	16	1	107137	-0.7090972785030374	90880	353	1.38671875	0.8604109914679277	0.632210066662852	2.266981303691864	True	LAD16-exhaustive
M4	16	1	107201	-0.7099588381458553	88192	321	1.345703125	0.83515144905014	0.5654950896944381	2.201243907213211	True	LAD16-exhaustive
M4	16	1	107713	-0.7168328552725356	96832	385	1.4775390625	0.918626275853473	0.7848808276350423	2.4284387975931168	True	LAD16-exhaustive
M4	16	1	107777	-0.717689809055372	88576	481	1.3515625	0.8404920118774234	0.578169704165713	2.2227073907852173	True	LAD16-exhaustive
M4	16	1	107873	-0.7189742860604653	116480	321	1.77734375	1.105643351770103	1.279536161497673	2.9255279898643494	True	LAD16-exhaustive
M4	16	1	108161	-0.7228208696345213	97024	353	1.48046875	0.9218921591098816	0.7929805518997483	2.4433743357658386	True	LAD16-exhaustive
M4	16	1	108193	-0.7232476354132444	115200	417	1.7578125	1.0947170738884924	1.2510873245212482	2.901962399482727	True	LAD16-exhaustive
M4	16	1	108289	-0.7245271758184906	120320	449	1.8359375	1.143753658513784	1.3812899357213702	3.0336278676986694	True	LAD16-exhaustive
M4	16	1	108769	-0.7309079104465788	100416	353	1.5322265625	0.9561384189494361	0.8833409777456702	2.543010726571083	True	LAD16-exhaustive
M4	16	1	108929	-0.733028566108139	97408	417	1.486328125	0.9280094250282294	0.8083502911135271	2.470462590456009	True	LAD16-exhaustive
M4	16	1	108961	-0.7334523234319299	113664	449	1.734375	1.0830003803812123	1.2209999904631113	2.883594274520874	True	LAD16-exhaustive
M4	16	1	109121	-0.735569245029847	120640	385	1.8408203125	1.1501016473542993	1.400032857561799	3.0650658160448074	True	LAD16-exhaustive
M4	16	1	109313	-0.7381054575168058	114432	481	1.74609375	1.0916381433802502	1.2444914334897383	2.912456452846527	True	LAD16-exhaustive
M4	16	1	109441	-0.7397937922335096	95616	353	1.458984375	0.9125406283397437	0.7664867473010605	2.4364121854305267	True	LAD16-exhaustive
M4	16	1	109537	-0.7410587479167141	88192	321	1.345703125	0.8419637817762121	0.577817703564889	2.249210864305496	True	LAD16-exhaustive
M4	16	1	109793	-0.7444265507543051	137472	417	2.09765625	1.3135835271961696	1.8389406066414893	3.5142207741737366	True	LAD16-exhaustive
M4	16	1	110017	-0.7473669429205074	118976	577	1.8154296875	1.137714910281213	1.3689040654564355	3.0476093739271164	True	LAD16-exhaustive
M4	16	1	110273	-0.7507200692242542	124160	321	1.89453125	1.1883170534404008	1.5051902728503852	3.1877997517585754	True	LAD16-exhaustive
M4	16	1	110753	-0.756986252463193	103424	353	1.578125	0.9914576041761209	0.9770211051346609	2.6669628620147705	True	LAD16-exhaustive
M4	16	1	110849	-0.7582362297430834	108032	385	1.6484375	1.0359649879665955	1.0967978704127566	2.78820264339447	True	LAD16-exhaustive
M4	16	1	110881	-0.7586526482848157	71680	193	1.09375	0.6874438472134047	0.1586189631494621	1.8505263328552246	True	LAD16-exhaustive
M4	16	1	110977	-0.7599011832267095	84480	353	1.2890625	0.8104621162442214	0.48949857423514154	2.1828657388687134	True	LAD16-exhaustive
M4	16	1	111521	-0.7669558773462875	91008	417	1.388671875	0.8746728502387663	0.661403466420615	2.363068789243698	True	LAD16-exhaustive
M4	16	1	112097	-0.7743881429188022	103680	417	1.58203125	0.9983615397633873	0.9955589689669642	2.70600825548172	True	LAD16-exhaustive
M4	16	1	112129	-0.774799926044949	96320	513	1.4697265625	0.9275878609429176	0.8036922213559549	2.5146327167749405	True	LAD16-exhaustive
M4	16	1	112289	-0.776857080512535	90112	321	1.375	0.8682594869084038	0.6425326161593042	2.355916976928711	True	LAD16-exhaustive
M4	16	1	112481	-0.7793218001390194	90624	289	1.3828125	0.8737424322111496	0.6570402504386968	2.3733540773391724	True	LAD16-exhaustive
M4	16	1	112577	-0.7805525827135149	110080	417	1.6796875	1.0616588421190039	1.1675773203250173	2.8853482007980347	True	LAD16-exhaustive
M4	16	1	113089	-0.7870990817730927	92352	289	1.4091796875	0.8921685869742448	0.7060917323519875	2.4316821545362473	True	LAD16-exhaustive
M4	16	1	113153	-0.7879153093973166	118656	385	1.810546875	1.1465168928348575	1.3994935614080262	3.126049965620041	True	LAD16-exhaustive
M4	16	1	113537	-0.7928030011842324	105472	353	1.609375	1.0203918500658953	1.055719987411307	2.7881410121917725	True	LAD16-exhaustive
M4	16	1	113761	-0.7956465263694703	103424	289	1.578125	1.0012999627710601	1.0035565442130159	2.739396333694458	True	LAD16-exhaustive
M4	16	1	113921	-0.797674189904928	84992	129	1.296875	0.8232730968872592	0.5160646505683986	2.2543532848358154	True	LAD16-exhaustive
M4	16	1	114113	-0.8001036303682589	90624	289	1.3828125	0.8783670445120457	0.666573324368658	2.4077893495559692	True	LAD16-exhaustive
M4	16	1	114593	-0.8061593931064266	84736	321	1.29296875	0.8225548941239008	0.5122784461547265	2.260821044445038	True	LAD16-exhaustive
M4	16	1	114689	-0.8073675013052259	95808	353	1.4619140625	0.9303170605139299	0.8083689923561838	2.558371916413307	True	LAD16-exhaustive
M4	16	1	114913	-0.8101824923914371	96512	353	1.47265625	0.9378178071037085	0.8287838201915008	2.5822044014930725	True	LAD16-exhaustive
M4	16	1	115201	-0.8137937145571357	92160	321	1.40625	0.8963427665213349	0.7141284237430381	2.471945285797119	True	LAD16-exhaustive
M4	16	1	115361	-0.8157960500989532	89088	321	1.359375	0.8669006466422696	0.6326063839932861	2.3928658962249756	True	LAD16-exhaustive
M4	16	1	115553	-0.8181951901397078	171264	449	2.61328125	1.6675455484695287	2.844579053654536	4.607734501361847	True	LAD16-exhaustive
M4	16	1	115777	-0.8209891536564342	101120	385	1.54296875	0.9852645879409526	0.9592323639085985	2.725834548473358	True	LAD16-exhaustive
M4	16	1	115873	-0.822184912187442	91136	385	1.390625	0.8882512933553096	0.6906674391546502	2.4587385654449463	True	LAD16-exhaustive
M4	16	1	116257	-0.8269580600015374	77568	257	1.18359375	0.756914817999417	0.3256894574464027	2.099625527858734	True	LAD16-exhaustive
M4	16	1	116833	-0.8340883018400014	107520	513	1.640625	1.051056877440121	1.1420788986800947	2.9247915744781494	True	LAD16-exhaustive
M4	16	1	116929	-0.8352732568943857	102656	353	1.56640625	1.0038052240784483	1.0105945892462043	2.794774115085602	True	LAD16-exhaustive
M4	16	1	116993	-0.8360626865753957	114048	353	1.740234375	1.1154192246360832	1.321465480039292	3.106616824865341	True	LAD16-exhaustive
M4	16	1	117281	-0.839609784256595	113664	289	1.734375	1.1126445955222737	1.3142326142519265	3.103778600692749	True	LAD16-exhaustive
M4	16	1	117889	-0.8470695838841742	94464	257	1.44140625	0.9264106191460768	0.7940328283550775	2.5928640961647034	True	LAD16-exhaustive
M4	16	1	118081	-0.8494173188418301	99840	321	1.5234375	0.9797023322450114	0.9431299830243381	2.744888663291931	True	LAD16-exhaustive
M4	16	1	118273	-0.8517612394759695	109056	385	1.6640625	1.0707567900336221	1.1984537127107653	3.0031381845474243	True	LAD16-exhaustive
M4	16	1	118369	-0.8529317732909547	96896	417	1.478515625	0.9516400731665706	0.8642926072423133	2.6704470217227936	True	LAD16-exhaustive
M4	16	1	118529	-0.8548805549745566	112192	225	1.7119140625	1.1023962421443765	1.2875938340438315	3.096183195710182	True	LAD16-exhaustive
M4	16	1	118913	-0.8595469187912812	117632	353	1.794921875	1.1571800449008665	1.4423826187819486	3.2568289935588837	True	LAD16-exhaustive
M4	16	1	119233	-0.8634240587889188	82624	385	1.2607421875	0.8135720105331415	0.4743888493505379	2.2937328070402145	True	LAD16-exhaustive
M4	16	1	119297	-0.8641982380102533	84480	321	1.2890625	0.8320057623274109	0.5261965218966964	2.346516251564026	True	LAD16-exhaustive
M4	16	1	119489	-0.8665182861499758	106752	289	1.62890625	1.051952065171275	1.1466755002098115	2.969915449619293	True	LAD16-exhaustive
M4	16	1	119617	-0.8680629147487906	80192	321	1.2236328125	0.7905250071984775	0.40818320184348056	2.2333875447511673	True	LAD16-exhaustive
M4	16	1	119809	-0.8703767612585835	86016	353	1.3125	0.848418683636913	0.5713025482566567	2.3994340896606445	True	LAD16-exhaustive
M4	16	1	120097	-0.8738405876853577	96768	289	1.4765625	0.9552810213890924	0.8733306868467231	2.7058521509170532	True	LAD16-exhaustive
M4	16	1	120193	-0.8749933508573093	85120	321	1.298828125	0.840530500668316	0.5480590345330739	2.3820503056049347	True	LAD16-exhaustive
M4	16	1	120577	-0.8795952145897132	103936	385	1.5859375	1.0274865991311684	1.0780588378347449	2.917901396751404	True	LAD16-exhaustive
M4	16	1	120641	-0.8803607667855147	129792	417	1.98046875	1.2833326017786932	1.8049092922674908	3.6457173228263855	True	LAD16-exhaustive
M4	16	1	120737	-0.8815083339310554	93440	353	1.42578125	0.9241568823078616	0.784428943026627	2.6267173886299133	True	LAD16-exhaustive
M4	16	1	120833	-0.8826549889893478	67328	97	1.02734375	0.6660855261834113	0.05041622558556497	1.894180715084076	True	LAD16-exhaustive
M4	16	1	120929	-0.8838007334091067	96640	385	1.474609375	0.9563402968367889	0.8757768689917601	2.720993608236313	True	LAD16-exhaustive
M4	16	1	121313	-0.8883746335563494	77760	289	1.1865234375	0.7703626357972122	0.3452768409771496	2.1963610500097275	True	LAD16-exhaustive
M4	16	1	121441	-0.8898960501537907	95232	257	1.453125	0.9438053714113042	0.8396727416647592	2.692702531814575	True	LAD16-exhaustive
M4	16	1	121633	-0.8921751709602823	91136	385	1.390625	0.9037115886529749	0.7250002384222172	2.5809614658355713	True	LAD16-exhaustive
M4	16	1	121697	-0.892934078491173	89152	353	1.3603515625	0.8842009063705055	0.6691646311369879	2.5261032730340958	True	LAD16-exhaustive
M4	16	1	121889	-0.895208408750026	81408	289	1.2421875	0.8078420703191693	0.4504462071793698	2.310317873954773	True	LAD16-exhaustive
M4	16	1	121921	-0.8955871154607742	109056	257	1.6640625	1.0823028554034013	1.2354186932555122	3.0957666635513306	True	LAD16-exhaustive
M4	16	1	122081	-0.8974791592934217	91904	289	1.40234375	0.9124996127395851	0.7495006842717632	2.612297475337982	True	LAD16-exhaustive
M4	16	1	122209	-0.8989910098164309	109312	289	1.66796875	1.0857379887972451	1.2456213163767453	3.1103636622428894	True	LAD16-exhaustive
M4	16	1	122273	-0.8997463413723423	82112	513	1.2529296875	0.8157238865207419	0.4719077085479133	2.337638422846794	True	LAD16-exhaustive
M4	16	1	122401	-0.9012558191434188	96000	385	1.46484375	0.9540393529911778	0.868197754539559	2.7358755469322205	True	LAD16-exhaustive
M4	16	1	122497	-0.9023868919248983	108160	385	1.650390625	1.075178163241496	1.2157000135900664	3.0848373472690582	True	LAD16-exhaustive
M4	16	1	122561	-0.9031404481011194	87552	289	1.3359375	0.8704801587354329	0.6282572051194019	2.4983800649642944	True	LAD16-exhaustive
M4	16	1	122753	-0.9053987578951883	103296	385	1.576171875	1.0275738558584455	1.079222189240482	2.9522678554058075	True	LAD16-exhaustive
M4	16	1	122849	-0.906526588539716	101184	449	1.5439453125	1.006837829620947	1.0196557212987336	2.8941671401262283	True	LAD16-exhaustive
M4	16	1	123169	-0.9102796689927075	130816	385	1.99609375	1.302870480189874	1.8720969114785992	3.751478135585785	True	LAD16-exhaustive
M4	16	1	123457	-0.9136491139063949	96768	417	1.4765625	0.9645486399556595	0.8977641956588083	2.7815548181533813	True	LAD16-exhaustive
M4	16	1	123553	-0.9147705157192689	96768	289	1.4765625	0.9648085894530589	0.8984622959105821	2.7837177515029907	True	LAD16-exhaustive
M4	16	1	124001	-0.919992229639476	85312	353	1.3017578125	0.8516549389446464	0.5709662090152209	2.463062599301338	True	LAD16-exhaustive
M4	16	1	124097	-0.921108713696885	84864	481	1.294921875	0.8474092975967927	0.5584637204833295	2.452025145292282	True	LAD16-exhaustive
M4	16	1	124193	-0.9222243343890355	111744	353	1.705078125	1.1161176398745836	1.336167964875639	3.2311823666095734	True	LAD16-exhaustive
