p	SIGMA	UMIN	H	PREDCR_est	PREDCR_exact	BONUS	AU
2050360321	1.066770	7	2.094738	1.161565			
2050082497	1.066965	7	2.095022	1.161550			
2049279041	1.067531	7	2.095843	1.161507			
2049232001	1.067564	7	2.095891	1.161504			
2049150977	1.067621	7	2.095974	1.161500			
2049007361	1.067722	7	2.096121	1.161492			
2048908993	1.067791	7	2.096222	1.161487			
2048772097	1.067888	7	2.096362	1.161480			
2048764097	1.067893	7	2.096370	1.161479			
2048402689	1.068148	7	2.096740	1.161460			
2048213569	1.068281	7	2.096933	1.161450			
2047794433	1.068576	7	2.097363	1.161428			
2047514881	1.068773	7	2.097649	1.161413			
2047472321	1.068803	7	2.097692	1.161410			
2047222273	1.068979	7	2.097949	1.161397			
2047061633	1.069093	7	2.098113	1.161389			
2046878849	1.069221	7	2.098301	1.161379			
2046759233	1.069306	7	2.098423	1.161372			
2046573313	1.069437	7	2.098614	1.161362			
2046547073	1.069455	7	2.098641	1.161361			
2046505921	1.069484	7	2.098683	1.161359			
2046334657	1.069605	7	2.098859	1.161350			
2046278849	1.069644	7	2.098916	1.161347			
2046137473	1.069744	7	2.099061	1.161339			
2046112897	1.069761	7	2.099086	1.161338			
2045703937	1.070050	7	2.099506	1.161316			
2045202881	1.070403	7	2.100020	1.161289			
2045086721	1.070485	7	2.100139	1.161283			
2044944961	1.070585	7	2.100285	1.161275			
2044870273	1.070638	7	2.100362	1.161272			
2044440001	1.070941	7	2.100804	1.161249			
2044277057	1.071056	7	2.100971	1.161240			
2043739969	1.071435	7	2.101523	1.161211			
2043632449	1.071511	7	2.101634	1.161205			
2043407617	1.071670	7	2.101865	1.161193			
2043288257	1.071754	7	2.101988	1.161187			
2043180353	1.071831	7	2.102099	1.161181			
2042891777	1.072034	7	2.102396	1.161166			
2042831041	1.072077	7	2.102458	1.161163			
2042752321	1.072133	7	2.102539	1.161158			
2042644801	1.072209	7	2.102650	1.161153			
2042623489	1.072224	7	2.102672	1.161151			
2042515009	1.072300	7	2.102784	1.161146			
2042450369	1.072346	7	2.102850	1.161142			
2041573057	1.072966	7	2.103754	1.161095			
2041482497	1.073030	7	2.103847	1.161090			
2041202113	1.073228	7	2.104136	1.161075			
2041008961	1.073365	7	2.104335	1.161065			
2040887809	1.073450	7	2.104460	1.161059			
2040883969	1.073453	7	2.104464	1.161058			
2040713729	1.073573	7	2.104640	1.161049			
2040345409	1.073834	7	2.105020	1.161030			
2040235777	1.073911	7	2.105133	1.161024			
2040139457	1.073979	7	2.105232	1.161019			
2039632769	1.074338	7	2.105755	1.160991			
2039475649	1.074449	7	2.105917	1.160983			
2039464577	1.074457	7	2.105929	1.160982			
2039195329	1.074647	7	2.106207	1.160968			
2039174849	1.074662	7	2.106228	1.160967			
2038977793	1.074801	7	2.106432	1.160956			
2038839041	1.074899	7	2.106575	1.160949			
2038686977	1.075007	7	2.106732	1.160941			
2038598017	1.075070	7	2.106824	1.160936			
2038535809	1.075114	7	2.106888	1.160933			
2038525057	1.075121	7	2.106899	1.160932			
2038322753	1.075265	7	2.107109	1.160921			
2038137217	1.075396	7	2.107300	1.160911			
2037233153	1.076036	7	2.108236	1.160863			
2035739777	1.077094	7	2.109782	1.160783			
2035445441	1.077303	7	2.110087	1.160767			
2035404289	1.077332	7	2.110130	1.160765			
2035142017	1.077518	7	2.110402	1.160751			
2034798721	1.077761	7	2.110758	1.160733			
2034375361	1.078061	7	2.111197	1.160710			
2034207937	1.078180	7	2.111371	1.160701			
2033960641	1.078355	7	2.111628	1.160688			
2033742913	1.078510	7	2.111854	1.160676			
2033411329	1.078745	7	2.112198	1.160658			
2033380417	1.078767	7	2.112230	1.160657			
2033370049	1.078774	7	2.112241	1.160656			
2033258369	1.078854	7	2.112357	1.160650			
2033030273	1.079015	7	2.112594	1.160638			
2033023169	1.079020	7	2.112601	1.160637			
2032965761	1.079061	7	2.112661	1.160634			
2032887553	1.079117	7	2.112742	1.160630			
2032624129	1.079304	7	2.113016	1.160616			
2032141697	1.079646	7	2.113518	1.160590			
2032066433	1.079700	7	2.113596	1.160586			
2031789761	1.079896	7	2.113884	1.160571			
2031497729	1.080103	7	2.114188	1.160556			
2031412289	1.080164	7	2.114277	1.160551			
2031188609	1.080323	7	2.114509	1.160539			
2030406977	1.080878	7	2.115323	1.160497			
2030003137	1.081165	7	2.115744	1.160475			
2029930433	1.081217	7	2.115820	1.160471			
2029633601	1.081428	7	2.116129	1.160455			
2029336577	1.081639	7	2.116439	1.160440			
2029091777	1.081813	7	2.116694	1.160426			
2029061761	1.081834	7	2.116726	1.160425			
2028569281	1.082185	7	2.117240	1.160398			
2028304897	1.082373	7	2.117516	1.160384			
2028300353	1.082376	7	2.117520	1.160384			
2027975489	1.082607	7	2.117860	1.160366			
2027820481	1.082717	7	2.118021	1.160358			
2027128513	1.083210	7	2.118744	1.160321			
2026620097	1.083571	7	2.119276	1.160294			
2026040257	1.083984	7	2.119883	1.160262			
2025998977	1.084014	7	2.119926	1.160260			
2025221249	1.084568	7	2.120740	1.160218			
2025143041	1.084623	7	2.120822	1.160214			
2024284481	1.085235	7	2.121721	1.160168			
2024011393	1.085430	7	2.122007	1.160153			
2023809089	1.085574	7	2.122220	1.160142			
2023792769	1.085586	7	2.122237	1.160142			
2023445569	1.085833	7	2.122601	1.160123			
2023403521	1.085863	7	2.122645	1.160121			
2023369921	1.085887	7	2.122680	1.160119			
2022823169	1.086277	7	2.123254	1.160089			
2022379201	1.086594	7	2.123720	1.160066			
2021843393	1.086976	7	2.124283	1.160037			
2021637313	1.087123	7	2.124499	1.160026			
2021610433	1.087142	7	2.124528	1.160024			
2021115841	1.087495	7	2.125048	1.159998			
2021065793	1.087531	7	2.125100	1.159995			
2020824961	1.087703	7	2.125353	1.159982			
2020816513	1.087709	7	2.125362	1.159981			
2020257793	1.088108	7	2.125950	1.159951			
2020150849	1.088184	7	2.126063	1.159946			
2020114241	1.088210	7	2.126101	1.159944			
2019932801	1.088340	7	2.126292	1.159934			
2019108097	1.088929	7	2.127161	1.159889			
2019030913	1.088984	7	2.127242	1.159885			
2018643073	1.089261	7	2.127651	1.159864			
2018499841	1.089364	7	2.127802	1.159857			
2018201473	1.089577	7	2.128116	1.159841			
2018060417	1.089678	7	2.128265	1.159833			
2017821761	1.089848	7	2.128517	1.159820			
2017816001	1.089853	7	2.128523	1.159820			
2017546753	1.090045	7	2.128807	1.159805			
2017410049	1.090143	7	2.128951	1.159798			
2017370497	1.090171	7	2.128993	1.159796			
2017079681	1.090379	7	2.129300	1.159780			
2016620033	1.090708	7	2.129785	1.159755			
2016616321	1.090711	7	2.129789	1.159755			
2016573121	1.090741	7	2.129835	1.159753			
2016469057	1.090816	7	2.129945	1.159747			
2016454081	1.090827	7	2.129960	1.159746			
2016293057	1.090942	7	2.130130	1.159738			
2016249089	1.090973	7	2.130177	1.159735			
2016035009	1.091126	7	2.130403	1.159724			
2015908673	1.091217	7	2.130537	1.159717			
2015788673	1.091303	7	2.130663	1.159711			
2015646209	1.091405	7	2.130814	1.159703			
2015584577	1.091449	7	2.130879	1.159700			
2015234497	1.091699	7	2.131249	1.159681			
2015166913	1.091748	7	2.131321	1.159677			
2015009281	1.091861	7	2.131488	1.159669			
2014531073	1.092203	7	2.131994	1.159643			
2014247233	1.092406	7	2.132294	1.159627			
2014187009	1.092450	7	2.132358	1.159624			
2014018049	1.092571	7	2.132537	1.159615			
2013853889	1.092688	7	2.132710	1.159606			
2013521473	1.092926	7	2.133063	1.159588			
2013316801	1.093073	7	2.133279	1.159577			
2012913473	1.093362	7	2.133707	1.159555			
2012649281	1.093551	7	2.133987	1.159541			
2011926977	1.094069	7	2.134753	1.159502			
2011455617	1.094407	7	2.135253	1.159477			
2011316033	1.094507	7	2.135402	1.159469			
2011284673	1.094530	7	2.135435	1.159468			
2011121089	1.094647	7	2.135609	1.159459			
2010355649	1.095196	7	2.136422	1.159417			
2010350273	1.095200	7	2.136427	1.159417			
2010159553	1.095337	7	2.136630	1.159407			
2010084161	1.095391	7	2.136710	1.159403			
2009922113	1.095508	7	2.136882	1.159394			
2009913601	1.095514	7	2.136892	1.159393			
2009762113	1.095622	7	2.137053	1.159385			
2009705857	1.095663	7	2.137112	1.159382			
2009596097	1.095742	7	2.137229	1.159376			
2009329921	1.095933	7	2.137512	1.159362			
2009130113	1.096076	7	2.137725	1.159351			
2008763969	1.096339	7	2.138114	1.159331			
2008368961	1.096623	7	2.138535	1.159310			
2007974849	1.096906	7	2.138955	1.159289			
2007740353	1.097074	7	2.139205	1.159276			
2007260609	1.097419	7	2.139716	1.159250			
2006750849	1.097786	7	2.140259	1.159223			
2006640257	1.097865	7	2.140377	1.159217			
2006211457	1.098173	7	2.140835	1.159193			
2005788097	1.098478	7	2.141287	1.159170			
2005733953	1.098517	7	2.141344	1.159168			
2005579969	1.098628	7	2.141509	1.159159			
2005395521	1.098760	7	2.141706	1.159149			
2005351169	1.098792	7	2.141753	1.159147			
2005343233	1.098798	7	2.141762	1.159146			
2005331777	1.098806	7	2.141774	1.159146			
2005151297	1.098936	7	2.141967	1.159136			
2004725441	1.099242	7	2.142422	1.159113			
2004294337	1.099553	7	2.142883	1.159090			
2004254081	1.099582	7	2.142926	1.159087			
2004229889	1.099599	7	2.142951	1.159086			
2004033089	1.099741	7	2.143162	1.159075			
2003829697	1.099887	7	2.143379	1.159064			
2003729473	1.099959	7	2.143487	1.159059			
2003390401	1.100204	7	2.143849	1.159041			
2003337857	1.100241	7	2.143906	1.159038			
2003066561	1.100437	7	2.144196	1.159023			
2003005889	1.100480	7	2.144261	1.159020			
2002920833	1.100542	7	2.144352	1.159015			
2002528321	1.100824	7	2.144772	1.158994			
2002487297	1.100854	7	2.144816	1.158992			
2002423937	1.100900	7	2.144884	1.158988			
2002214017	1.101051	7	2.145109	1.158977			
2001983041	1.101217	7	2.145356	1.158964			
2001911489	1.101269	7	2.145433	1.158961			
2001788353	1.101358	7	2.145565	1.158954			
2001758273	1.101379	7	2.145597	1.158952			
2001517633	1.101553	7	2.145855	1.158939			
2001229313	1.101761	7	2.146164	1.158924			
2001022081	1.101910	7	2.146387	1.158912			
2000851841	1.102033	7	2.146569	1.158903			
2000794561	1.102074	7	2.146631	1.158900			
2000359937	1.102388	7	2.147097	1.158877			
2000147713	1.102541	7	2.147325	1.158865			
1999930433	1.102697	7	2.147558	1.158853			
1999916993	1.102707	7	2.147573	1.158853			
1999808641	1.102785	7	2.147689	1.158847			
1999630337	1.102914	7	2.147881	1.158837			
1999600769	1.102935	7	2.147912	1.158835			
1999401409	1.103079	7	2.148127	1.158825			
1999127873	1.103276	7	2.148420	1.158810			
1999008577	1.103362	7	2.148549	1.158803			
1998977473	1.103385	7	2.148582	1.158802			
1998647681	1.103623	7	2.148937	1.158784			
1998501697	1.103728	7	2.149094	1.158776			
1998151873	1.103981	7	2.149470	1.158757			
1997977217	1.104107	7	2.149658	1.158747			
1997969537	1.104113	7	2.149666	1.158747			
1997630977	1.104357	7	2.150030	1.158729			
1997126273	1.104722	7	2.150574	1.158701			
1996769729	1.104979	7	2.150958	1.158682			
1996634561	1.105077	7	2.151103	1.158675			
1995849217	1.105644	7	2.151950	1.158632			
1994971457	1.106279	7	2.152897	1.158584			
1994721857	1.106460	7	2.153166	1.158571			
1994237953	1.106810	7	2.153688	1.158545			
1994210369	1.106830	7	2.153718	1.158543			
1993816193	1.107115	7	2.154144	1.158522			
1993293697	1.107493	7	2.154709	1.158493			
1993191553	1.107567	7	2.154819	1.158488			
1993063937	1.107659	7	2.154957	1.158481			
1992710017	1.107915	7	2.155340	1.158462			
1992695233	1.107926	7	2.155356	1.158461			
1992668801	1.107945	7	2.155384	1.158459			
1992026753	1.108410	7	2.156079	1.158424			
1991723521	1.108630	7	2.156407	1.158408			
1991483777	1.108803	7	2.156667	1.158395			
1991406721	1.108859	7	2.156750	1.158391			
1990845889	1.109266	7	2.157358	1.158360			
1990609217	1.109437	7	2.157614	1.158347			
1990559873	1.109473	7	2.157668	1.158345			
1990478657	1.109532	7	2.157756	1.158340			
1990104257	1.109803	7	2.158162	1.158320			
1989843649	1.109992	7	2.158445	1.158306			
1989772033	1.110044	7	2.158522	1.158302			
1989550721	1.110204	7	2.158762	1.158290			
1989354049	1.110347	7	2.158976	1.158279			
1989266177	1.110411	7	2.159071	1.158274			
1988941313	1.110646	7	2.159424	1.158257			
1988821441	1.110733	7	2.159554	1.158250			
1988474753	1.110985	7	2.159931	1.158231			
1988416193	1.111027	7	2.159994	1.158228			
1988333057	1.111088	7	2.160084	1.158224			
1988169857	1.111206	7	2.160262	1.158215			
1988076929	1.111274	7	2.160363	1.158210			
1988032129	1.111306	7	2.160411	1.158207			
1987815937	1.111463	7	2.160646	1.158195			
1987186561	1.111920	7	2.161331	1.158161			
1987110401	1.111975	7	2.161414	1.158157			
1986840833	1.112171	7	2.161707	1.158142			
1986827393	1.112181	7	2.161721	1.158142			
1986595777	1.112349	7	2.161973	1.158129			
1986504193	1.112415	7	2.162073	1.158124			
1986454529	1.112451	7	2.162127	1.158121			
1985946433	1.112820	7	2.162680	1.158094			
1985898049	1.112856	7	2.162733	1.158091			
1985551937	1.113107	7	2.163110	1.158072			
1985528513	1.113124	7	2.163136	1.158071			
1985524993	1.113127	7	2.163139	1.158071			
1985484929	1.113156	7	2.163183	1.158069			
1984862273	1.113608	7	2.163862	1.158035			
1984748737	1.113691	7	2.163985	1.158029			
1984569217	1.113821	7	2.164181	1.158019			
1984470529	1.113893	7	2.164289	1.158013			
1984439489	1.113916	7	2.164323	1.158012			
1984336129	1.113991	7	2.164435	1.158006			
1984057601	1.114193	7	2.164739	1.157991			
1983533441	1.114574	7	2.165311	1.157962			
1983336961	1.114717	7	2.165526	1.157952			
1982668097	1.115204	7	2.166256	1.157915			
1982307713	1.115466	7	2.166650	1.157896			
1982289217	1.115480	7	2.166670	1.157895			
1981988737	1.115698	7	2.166999	1.157878			
1981914049	1.115753	7	2.167081	1.157874			
1981727681	1.115888	7	2.167284	1.157864			
1981659521	1.115938	7	2.167359	1.157860			
1981138433	1.116317	7	2.167929	1.157832			
1980970561	1.116440	7	2.168113	1.157823			
1980956353	1.116450	7	2.168128	1.157822			
1980816577	1.116552	7	2.168281	1.157814			
1980771329	1.116585	7	2.168331	1.157812			
1980670721	1.116658	7	2.168441	1.157806			
1980553153	1.116744	7	2.168570	1.157800			
1980545153	1.116750	7	2.168578	1.157799			
1980099137	1.117074	7	2.169067	1.157775			
1979992129	1.117152	7	2.169184	1.157769			
1979839361	1.117264	7	2.169351	1.157761			
1979659777	1.117395	7	2.169548	1.157751			
1979457793	1.117542	7	2.169770	1.157740			
1979429761	1.117562	7	2.169800	1.157739			
1979358593	1.117614	7	2.169878	1.157735			
1979279233	1.117672	7	2.169965	1.157730			
1979186177	1.117740	7	2.170067	1.157725			
1979058113	1.117833	7	2.170208	1.157718			
1978753793	1.118055	7	2.170542	1.157702			
1978395521	1.118316	7	2.170935	1.157682			
1977495809	1.118973	7	2.171922	1.157633			
1977000769	1.119334	7	2.172466	1.157606			
1976903297	1.119405	7	2.172573	1.157601			
1976785409	1.119491	7	2.172703	1.157594			
1976603393	1.119624	7	2.172903	1.157584			
1976532673	1.119675	7	2.172981	1.157581			
1976459393	1.119729	7	2.173061	1.157577			
1976352193	1.119807	7	2.173179	1.157571			
1976168897	1.119941	7	2.173381	1.157561			
1976082497	1.120004	7	2.173476	1.157556			
1975891201	1.120144	7	2.173686	1.157546			
1975777217	1.120227	7	2.173812	1.157539			
1975734977	1.120258	7	2.173858	1.157537			
1975462337	1.120457	7	2.174158	1.157522			
1975431169	1.120480	7	2.174192	1.157520			
1975233089	1.120624	7	2.174410	1.157510			
1975159553	1.120678	7	2.174491	1.157506			
1974994369	1.120799	7	2.174673	1.157497			
1974565889	1.121112	7	2.175145	1.157473			
1974523009	1.121143	7	2.175192	1.157471			
1974434177	1.121208	7	2.175290	1.157466			
1974409153	1.121226	7	2.175318	1.157465			
1974262721	1.121333	7	2.175479	1.157457			
1973789057	1.121679	7	2.176001	1.157431			
1972475521	1.122640	7	2.177450	1.157359			
1972008001	1.122982	7	2.177966	1.157333			
1971723521	1.123190	7	2.178281	1.157318			
1971681793	1.123220	7	2.178327	1.157315			
1971543361	1.123322	7	2.178480	1.157308			
1971513601	1.123343	7	2.178513	1.157306			
1971297217	1.123502	7	2.178752	1.157294			
1971218113	1.123560	7	2.178839	1.157290			
1970458561	1.124116	7	2.179679	1.157249			
1970383937	1.124170	7	2.179762	1.157244			
1970104193	1.124375	7	2.180071	1.157229			
1969686209	1.124681	7	2.180534	1.157206			
1969448449	1.124855	7	2.180797	1.157193			
1969435649	1.124865	7	2.180811	1.157193			
1969113857	1.125101	7	2.181168	1.157175			
1968931841	1.125234	7	2.181369	1.157165			
1968798593	1.125332	7	2.181517	1.157158			
1968309121	1.125690	7	2.182059	1.157131			
1968133889	1.125819	7	2.182254	1.157121			
1968034561	1.125892	7	2.182364	1.157116			
1967810113	1.126056	7	2.182613	1.157104			
1967753537	1.126098	7	2.182675	1.157101			
1967595841	1.126213	7	2.182850	1.157092			
1966642369	1.126913	7	2.183909	1.157040			
1966222529	1.127221	7	2.184375	1.157017			
1966048001	1.127349	7	2.184569	1.157007			
1966024129	1.127366	7	2.184595	1.157006			
1965976769	1.127401	7	2.184648	1.157003			
1965874753	1.127476	7	2.184761	1.156998			
1965673601	1.127623	7	2.184985	1.156987			
1965525377	1.127732	7	2.185150	1.156978			
1965075457	1.128062	7	2.185650	1.156954			
1965027137	1.128098	7	2.185704	1.156951			
1964511233	1.128477	7	2.186278	1.156923			
1964380993	1.128572	7	2.186423	1.156916			
1964175553	1.128723	7	2.186651	1.156905			
1964146817	1.128744	7	2.186683	1.156903			
1963473601	1.129239	7	2.187433	1.156866			
1963089473	1.129521	7	2.187861	1.156845			
1962533249	1.129930	7	2.188481	1.156814			
1962420737	1.130013	7	2.188607	1.156808			
1962418369	1.130015	7	2.188609	1.156808			
1962401473	1.130027	7	2.188628	1.156807			
1962211393	1.130167	7	2.188840	1.156797			
1961525633	1.130671	7	2.189605	1.156759			
1960256513	1.131605	7	2.191023	1.156690			
1960202753	1.131644	7	2.191083	1.156687			
1960008577	1.131787	7	2.191300	1.156676			
1960007041	1.131788	7	2.191302	1.156676			
1959728513	1.131993	7	2.191613	1.156661			
1959601793	1.132087	7	2.191755	1.156654			
1959575297	1.132106	7	2.191785	1.156652			
1959101953	1.132455	7	2.192314	1.156626			
1958801921	1.132676	7	2.192650	1.156610			
1958753089	1.132712	7	2.192705	1.156607			
1958739457	1.132722	7	2.192720	1.156606			
1958110657	1.133185	7	2.193424	1.156572			
1957948673	1.133304	7	2.193606	1.156563			
1957907009	1.133335	7	2.193652	1.156561			
1957681153	1.133501	7	2.193905	1.156548			
1957561601	1.133589	7	2.194039	1.156542			
1957329281	1.133761	7	2.194300	1.156529			
1957172801	1.133876	7	2.194475	1.156520			
1956824449	1.134133	7	2.194866	1.156501			
1956447617	1.134411	7	2.195289	1.156480			
1956371969	1.134466	7	2.195374	1.156476			
1955805697	1.134884	7	2.196009	1.156445			
1955582593	1.135049	7	2.196260	1.156433			
1955544641	1.135077	7	2.196302	1.156431			
1955383361	1.135196	7	2.196484	1.156422			
1955210177	1.135323	7	2.196678	1.156412			
1955133889	1.135380	7	2.196764	1.156408			
1955090497	1.135412	7	2.196813	1.156406			
1955034049	1.135453	7	2.196876	1.156403			
1954724417	1.135682	7	2.197224	1.156386			
1954599937	1.135774	7	2.197364	1.156379			
1954583681	1.135786	7	2.197382	1.156378			
1954554113	1.135808	7	2.197415	1.156376			
1954307713	1.135990	7	2.197692	1.156363			
1953792193	1.136370	7	2.198272	1.156334			
1953729601	1.136416	7	2.198343	1.156331			
1953525377	1.136567	7	2.198573	1.156320			
1953501377	1.136585	7	2.198600	1.156318			
1953162241	1.136835	7	2.198981	1.156300			
1952713793	1.137167	7	2.199486	1.156275			
1952702273	1.137175	7	2.199499	1.156274			
1951975681	1.137712	7	2.200318	1.156234			
1951932481	1.137744	7	2.200367	1.156232			
1951509953	1.138056	7	2.200843	1.156209			
1951508737	1.138057	7	2.200845	1.156209			
